ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-08-02,26.064364921286767,21.38945491599518,36.62545365422156,26.064364921286767,26.064364921286767,2.934922455949919,2.934922455949919,2.934922455949919,-2.0122537273576184,-2.0122537273576184,-2.0122537273576184,4.947176183307537,4.947176183307537,4.947176183307537,0.0,0.0,0.0,28.999287377236687
2016-08-03,26.067489347593824,21.309894855705576,36.88893558839751,26.067489347593824,26.067489347593824,2.623036007342632,2.623036007342632,2.623036007342632,-2.113952891321955,-2.113952891321955,-2.113952891321955,4.736988898664587,4.736988898664587,4.736988898664587,0.0,0.0,0.0,28.690525354936455
2016-08-04,26.07061377390088,22.247247394027504,38.06308843473271,26.07061377390088,26.07061377390088,4.227479745711179,4.227479745711179,4.227479745711179,-0.3032852480056799,-0.3032852480056799,-0.3032852480056799,4.530764993716859,4.530764993716859,4.530764993716859,0.0,0.0,0.0,30.29809351961206
2016-08-05,26.07373820020794,23.934036866569798,39.15098035955457,26.07373820020794,26.07373820020794,6.080339412856839,6.080339412856839,6.080339412856839,1.7503313120282924,1.7503313120282924,1.7503313120282924,4.330008100828546,4.330008100828546,4.330008100828546,0.0,0.0,0.0,32.15407761306478
2016-08-06,26.076862626515,25.98607563949612,41.53099813854664,26.076862626515,26.076862626515,7.564477116107729,7.564477116107729,7.564477116107729,3.428324699857266,3.428324699857266,3.428324699857266,4.136152416250464,4.136152416250464,4.136152416250464,0.0,0.0,0.0,33.641339742622726
2016-08-07,26.07998705282206,26.3495774912057,42.507590495775204,26.07998705282206,26.07998705282206,8.456538706432537,8.456538706432537,8.456538706432537,4.50600401955313,4.50600401955313,4.50600401955313,3.9505346868794073,3.9505346868794073,3.9505346868794073,0.0,0.0,0.0,34.536525759254594
2016-08-08,26.083111479129116,16.313066835152178,32.292899954415184,26.083111479129116,26.083111479129116,-1.4808012775002102,-1.4808012775002102,-1.4808012775002102,-5.255168164753077,-5.255168164753077,-5.255168164753077,3.7743668872528677,3.7743668872528677,3.7743668872528677,0.0,0.0,0.0,24.602310201628907
2016-08-09,26.086235905436173,19.407063089968435,35.087925617168935,26.086235905436173,26.086235905436173,1.5964566142902021,1.5964566142902021,1.5964566142902021,-2.012253727350139,-2.012253727350139,-2.012253727350139,3.608710341640341,3.608710341640341,3.608710341640341,0.0,0.0,0.0,27.682692519726373
2016-08-10,26.089360331743233,20.14858673147225,35.36951579225205,26.089360331743233,26.089360331743233,1.3404991533196848,1.3404991533196848,1.3404991533196848,-2.113952891329993,-2.113952891329993,-2.113952891329993,3.4544520446496785,3.4544520446496785,3.4544520446496785,0.0,0.0,0.0,27.429859485062916
2016-08-11,26.09248475805029,20.77603780239586,36.48284983051833,26.09248475805029,26.09248475805029,3.0089986611114314,3.0089986611114314,3.0089986611114314,-0.3032852480089429,-0.3032852480089429,-0.3032852480089429,3.3122839091203744,3.3122839091203744,3.3122839091203744,0.0,0.0,0.0,29.10148341916172
2016-08-12,26.095609184357347,23.37340188286715,38.77391596654601,26.095609184357347,26.095609184357347,4.933016934222331,4.933016934222331,4.933016934222331,1.7503313120126844,1.7503313120126844,1.7503313120126844,3.1826856222096467,3.1826856222096467,3.1826856222096467,0.0,0.0,0.0,31.028626118579677
2016-08-13,26.098733610664407,24.596628124734135,40.40632564113986,26.098733610664407,26.098733610664407,6.494236419877148,6.494236419877148,6.494236419877148,3.4283246998668595,3.4283246998668595,3.4283246998668595,3.065911720010288,3.065911720010288,3.065911720010288,0.0,0.0,0.0,32.59297003054156
2016-08-14,26.101858036971464,25.46885536283643,41.13954355818923,26.101858036971464,26.101858036971464,7.467987418732888,7.467987418732888,7.467987418732888,4.506004019550189,4.506004019550189,4.506004019550189,2.961983399182698,2.961983399182698,2.961983399182698,0.0,0.0,0.0,33.56984545570435
2016-08-15,26.104982463278525,16.0698311148494,31.382159704891976,26.104982463278525,26.104982463278525,-2.384482691819655,-2.384482691819655,-2.384482691819655,-5.255168164755878,-5.255168164755878,-5.255168164755878,2.8706854729362226,2.8706854729362226,2.8706854729362226,0.0,0.0,0.0,23.72049977145887
2016-08-16,26.108106889585585,19.818299530472615,34.77844388800175,26.108106889585585,26.108106889585585,0.7793150236410068,0.7793150236410068,0.7793150236410068,-2.0122537273695857,-2.0122537273695857,-2.0122537273695857,2.7915687510105927,2.7915687510105927,2.7915687510105927,0.0,0.0,0.0,26.887421913226593
2016-08-17,26.111231315892642,18.322964239599834,34.528193206461836,26.111231315892642,26.111231315892642,0.6100050910852656,0.6100050910852656,0.6100050910852656,-2.113952891317423,-2.113952891317423,-2.113952891317423,2.7239579824026885,2.7239579824026885,2.7239579824026885,0.0,0.0,0.0,26.72123640697791
2016-08-18,26.1143557421997,20.347565532586472,36.71392130730536,26.1143557421997,26.1143557421997,2.363680101273734,2.363680101273734,2.363680101273734,-0.3032852479978375,-0.3032852479978375,-0.3032852479978375,2.6669653492715715,2.6669653492715715,2.6669653492715715,0.0,0.0,0.0,28.47803584347343
2016-08-19,26.117400066534152,23.20238442331417,38.16508050030061,26.117400066534152,26.117400066534152,4.3698406570144686,4.3698406570144686,4.3698406570144686,1.750331312018613,1.750331312018613,1.750331312018613,2.6195093449958553,2.6195093449958553,2.6195093449958553,0.0,0.0,0.0,30.48724072354862
2016-08-20,26.12044439086861,24.70786462503136,39.90337671411288,26.12044439086861,26.12044439086861,6.008663413127966,6.008663413127966,6.008663413127966,3.428324699865714,3.428324699865714,3.428324699865714,2.5803387132622517,2.5803387132622517,2.5803387132622517,0.0,0.0,0.0,32.129107803996575
2016-08-21,26.123488715203067,26.000172841655136,40.99803806281642,26.123488715203067,26.123488715203067,7.0540649925391365,7.0540649925391365,7.0540649925391365,4.506004019541862,4.506004019541862,4.506004019541862,2.548060972997274,2.548060972997274,2.548060972997274,0.0,0.0,0.0,33.177553707742206
2016-08-22,26.126533039537524,15.416016678702501,31.515263415199065,26.126533039537524,26.126533039537524,-2.733993254114595,-2.733993254114595,-2.733993254114595,-5.255168164758676,-5.255168164758676,-5.255168164758676,2.5211749106440813,2.5211749106440813,2.5211749106440813,0.0,0.0,0.0,23.39253978542293
2016-08-23,26.129577363871977,19.321944328206218,34.91475386394519,26.129577363871977,26.129577363871977,0.48585256383962133,0.48585256383962133,0.48585256383962133,-2.012253727374533,-2.012253727374533,-2.012253727374533,2.498106291214154,2.498106291214154,2.498106291214154,0.0,0.0,0.0,26.6154299277116
2016-08-24,26.132621688206434,18.874782298093912,34.22678675915914,26.132621688206434,26.132621688206434,0.36329303574910976,0.36329303574910976,0.36329303574910976,-2.1139528913254617,-2.1139528913254617,-2.1139528913254617,2.4772459270745713,2.4772459270745713,2.4772459270745713,0.0,0.0,0.0,26.495914723955543
2016-08-25,26.135666012540888,20.571829757883684,36.725032609021845,26.135666012540888,26.135666012540888,2.1537039043740496,2.1537039043740496,2.1537039043740496,-0.30328524800110057,-0.30328524800110057,-0.30328524800110057,2.4569891523751504,2.4569891523751504,2.4569891523751504,0.0,0.0,0.0,28.289369916914936
2016-08-26,26.138710336875345,22.387023876285657,37.773495783538394,26.138710336875345,26.138710336875345,4.186106996732659,4.186106996732659,4.186106996732659,1.7503313120245412,1.7503313120245412,1.7503313120245412,2.4357756847081182,2.4357756847081182,2.4357756847081182,0.0,0.0,0.0,30.324817333608003
2016-08-27,26.1417546612098,24.156305052625598,40.15390881063026,26.1417546612098,26.1417546612098,5.840453516615649,5.840453516615649,5.840453516615649,3.428324699864568,3.428324699864568,3.428324699864568,2.412128816751081,2.412128816751081,2.412128816751081,0.0,0.0,0.0,31.98220817782545
2016-08-28,26.144798985544256,25.93245011457135,40.89920244791956,26.144798985544256,26.144798985544256,6.890696890669283,6.890696890669283,6.890696890669283,4.506004019555783,4.506004019555783,4.506004019555783,2.3846928711135007,2.3846928711135007,2.3846928711135007,0.0,0.0,0.0,33.03549587621354
2016-08-29,26.147843309878713,15.557057741169952,30.474414765174338,26.147843309878713,26.147843309878713,-2.902900292193833,-2.902900292193833,-2.902900292193833,-5.255168164754153,-5.255168164754153,-5.255168164754153,2.35226787256032,2.35226787256032,2.35226787256032,0.0,0.0,0.0,23.24494301768488
2016-08-30,26.150887634213166,18.4342742625301,34.14066429769504,26.150887634213166,26.150887634213166,0.3015867160120695,0.3015867160120695,0.3015867160120695,-2.0122537273670535,-2.0122537273670535,-2.0122537273670535,2.313840443379123,2.313840443379123,2.313840443379123,0.0,0.0,0.0,26.452474350225234
2016-08-31,26.153931958547624,18.949794698879057,34.496075787738185,26.153931958547624,26.153931958547624,0.15465711791158424,0.15465711791158424,0.15465711791158424,-2.1139528913214707,-2.1139528913214707,-2.1139528913214707,2.268610009233055,2.268610009233055,2.268610009233055,0.0,0.0,0.0,26.308589076459207
2016-09-01,26.15697628288208,19.916517785127066,35.46818529090058,26.15697628288208,26.15697628288208,1.9127242648009293,1.9127242648009293,1.9127242648009293,-0.3032852479899375,-0.3032852479899375,-0.3032852479899375,2.2160095127908668,2.2160095127908668,2.2160095127908668,0.0,0.0,0.0,28.06970054768301
2016-09-02,26.160020607216538,22.645471832807484,38.08357351244994,26.160020607216538,26.160020607216538,3.9060512802578127,3.9060512802578127,3.9060512802578127,1.7503313120153288,1.7503313120153288,1.7503313120153288,2.155719968242484,2.155719968242484,2.155719968242484,0.0,0.0,0.0,30.06607188747435
2016-09-03,26.163064931550988,23.796191072401697,39.54025461677991,26.163064931550988,26.163064931550988,5.5160030480783275,5.5160030480783275,5.5160030480783275,3.4283246998598456,3.4283246998598456,3.4283246998598456,2.0876783482184815,2.0876783482184815,2.0876783482184815,0.0,0.0,0.0,31.679067979629316
2016-09-04,26.166109255885445,24.9990321899333,41.14221768398383,26.166109255885445,26.166109255885445,6.518082491122943,6.518082491122943,6.518082491122943,4.506004019547455,4.506004019547455,4.506004019547455,2.0120784715754882,2.0120784715754882,2.0120784715754882,0.0,0.0,0.0,32.684191747008384
2016-09-05,26.169153580219902,15.102426623207103,30.66346694624589,26.169153580219902,26.169153580219902,-3.325803413513979,-3.325803413513979,-3.325803413513979,-5.255168164756952,-5.255168164756952,-5.255168164756952,1.9293647512429732,1.9293647512429732,1.9293647512429732,0.0,0.0,0.0,22.843350166705925
2016-09-06,26.17219790455436,18.109093940881625,34.00141356294076,26.17219790455436,26.17219790455436,-0.17203486666955525,-0.17203486666955525,-0.17203486666955525,-2.0122537273595746,-2.0122537273595746,-2.0122537273595746,1.8402188606900194,1.8402188606900194,1.8402188606900194,0.0,0.0,0.0,26.000163037884803
2016-09-07,26.175242228888813,18.36498558687825,33.585337219180026,26.175242228888813,26.175242228888813,-0.3684133113690122,-0.3684133113690122,-0.3684133113690122,-2.1139528913174797,-2.1139528913174797,-2.1139528913174797,1.7455395799484674,1.7455395799484674,1.7455395799484674,0.0,0.0,0.0,25.806828917519802
2016-09-08,26.17828655322327,19.580134724236355,35.307067038321335,26.17828655322327,26.17828655322327,1.3431310336848359,1.3431310336848359,1.3431310336848359,-0.30328524800768425,-0.30328524800768425,-0.30328524800768425,1.64641628169252,1.64641628169252,1.64641628169252,0.0,0.0,0.0,27.521417586908107
2016-09-09,26.181330877557727,21.691441630952657,37.553945114132006,26.181330877557727,26.181330877557727,3.2944280208073304,3.2944280208073304,3.2944280208073304,1.750331312021257,1.750331312021257,1.750331312021257,1.5440967087860737,1.5440967087860737,1.5440967087860737,0.0,0.0,0.0,29.475758898365058
2016-09-10,26.18437520189218,23.32482871274197,39.56036988465971,26.18437520189218,26.18437520189218,4.8682745710899935,4.8682745710899935,4.8682745710899935,3.4283246998694388,3.4283246998694388,3.4283246998694388,1.4399498712205543,1.4399498712205543,1.4399498712205543,0.0,0.0,0.0,31.052649772982175
2016-09-11,26.187419526226634,24.030783903854854,39.46718989052516,26.187419526226634,26.187419526226634,5.841429066582803,5.841429066582803,5.841429066582803,4.506004019544515,4.506004019544515,4.506004019544515,1.3354250470382882,1.3354250470382882,1.3354250470382882,0.0,0.0,0.0,32.02884859280944
2016-09-12,26.19046385056109,14.060580938818125,30.231928350187257,26.19046385056109,26.19046385056109,-4.02316016111141,-4.02316016111141,-4.02316016111141,-5.255168164751395,-5.255168164751395,-5.255168164751395,1.2320080036399852,1.2320080036399852,1.2320080036399852,0.0,0.0,0.0,22.16730368944968
2016-09-13,26.19350817489555,16.930752112380166,32.933873696731965,26.19350817489555,26.19350817489555,-0.881078068874347,-0.881078068874347,-0.881078068874347,-2.012253727364522,-2.012253727364522,-2.012253727364522,1.1311756584901747,1.1311756584901747,1.1311756584901747,0.0,0.0,0.0,25.3124301060212
2016-09-14,26.196552499230002,17.70460082118987,32.54230031076197,26.196552499230002,26.196552499230002,-1.079602423315939,-1.079602423315939,-1.079602423315939,-2.1139528913169383,-2.1139528913169383,-2.1139528913169383,1.0343504680009996,1.0343504680009996,1.0343504680009996,0.0,0.0,0.0,25.116950075914062
2016-09-15,26.19959682356446,18.52201535419115,35.10300100264107,26.19959682356446,26.19959682356446,0.6395706195453769,0.6395706195453769,0.6395706195453769,-0.3032852479965212,-0.3032852479965212,-0.3032852479965212,0.942855867541898,0.942855867541898,0.942855867541898,0.0,0.0,0.0,26.839167443109837
2016-09-16,26.202641147898916,20.953632606509345,36.01080910429959,26.202641147898916,26.202641147898916,2.608205394371863,2.608205394371863,2.608205394371863,1.7503313120271857,1.7503313120271857,1.7503313120271857,0.8578740823446771,0.8578740823446771,0.8578740823446771,0.0,0.0,0.0,28.81084654227078
2016-09-17,26.205685472233373,22.705346832057785,38.36673149206329,26.205685472233373,26.205685472233373,4.208732287688636,4.208732287688636,4.208732287688636,3.428324699879033,3.428324699879033,3.428324699879033,0.7804075878096031,0.7804075878096031,0.7804075878096031,0.0,0.0,0.0,30.41441775992201
2016-09-18,26.208729796567823,23.82420540186386,39.045756691015264,26.208729796567823,26.208729796567823,5.21724943826226,5.21724943826226,5.21724943826226,4.5060040195415745,4.5060040195415745,4.5060040195415745,0.711245418720686,0.711245418720686,0.711245418720686,0.0,0.0,0.0,31.425979234830084
2016-09-19,26.21177412090228,13.82219588992527,29.315635154944736,26.21177412090228,26.21177412090228,-4.604232753139831,-4.604232753139831,-4.604232753139831,-5.255168164744805,-5.255168164744805,-5.255168164744805,0.6509354116049731,0.6509354116049731,0.6509354116049731,0.0,0.0,0.0,21.60754136776245
2016-09-20,26.214818445236737,17.432600207459814,32.74821251468131,26.214818445236737,26.214818445236737,-1.4124904118844732,-1.4124904118844732,-1.4124904118844732,-2.0122537273642926,-2.0122537273642926,-2.0122537273642926,0.5997633154798193,0.5997633154798193,0.5997633154798193,0.0,0.0,0.0,24.802328033352264
2016-09-21,26.21786276957119,16.66371252240638,32.60518851760965,26.21786276957119,26.21786276957119,-1.5562133642642713,-1.5562133642642713,-1.5562133642642713,-2.1139528913249763,-2.1139528913249763,-2.1139528913249763,0.5577395270607046,0.5577395270607046,0.5577395270607046,0.0,0.0,0.0,24.66164940530692
2016-09-22,26.220907093905648,18.4022232258181,33.744088176088084,26.220907093905648,26.220907093905648,0.2213087536425375,0.2213087536425375,0.2213087536425375,-0.3032852479997841,-0.3032852479997841,-0.3032852479997841,0.5245940016423216,0.5245940016423216,0.5245940016423216,0.0,0.0,0.0,26.442215847548187
2016-09-23,26.223951373602084,20.163165344937756,36.342885216543266,26.223951373602084,26.223951373602084,2.25011097771049,2.25011097771049,2.25011097771049,1.750331312019148,1.750331312019148,1.750331312019148,0.4997796656913424,0.4997796656913424,0.4997796656913424,0.0,0.0,0.0,28.474062351312575
2016-09-24,26.226995653298523,22.455207885119098,37.78986515646727,26.226995653298523,26.226995653298523,3.9108091175539577,3.9108091175539577,3.9108091175539577,3.4283246998743104,3.4283246998743104,3.4283246998743104,0.48248441767964695,0.48248441767964695,0.48248441767964695,0.0,0.0,0.0,30.13780477085248
2016-09-25,26.23003993299496,23.557438383299328,38.97140476583249,26.23003993299496,26.23003993299496,4.97765557597813,4.97765557597813,4.97765557597813,4.506004019550108,4.506004019550108,4.506004019550108,0.47165155642802176,0.47165155642802176,0.47165155642802176,0.0,0.0,0.0,31.20769550897309
2016-09-26,26.2330842126914,13.726292321308879,28.804402667657712,26.2330842126914,26.2330842126914,-4.78915993663342,-4.78915993663342,-4.78915993663342,-5.255168164748637,-5.255168164748637,-5.255168164748637,0.46600822811521614,0.46600822811521614,0.46600822811521614,0.0,0.0,0.0,21.443924276057977
2016-09-27,26.236128492387834,16.506531472141504,32.347156994486696,26.236128492387834,26.236128492387834,-1.5481524861523983,-1.5481524861523983,-1.5481524861523983,-2.0122537273640626,-2.0122537273640626,-2.0122537273640626,0.4641012412116642,0.4641012412116642,0.4641012412116642,0.0,0.0,0.0,24.687976006235438
2016-09-28,26.239172772084274,16.528334068407016,32.17579144640763,26.239172772084274,26.239172772084274,-1.6496135213681713,-1.6496135213681713,-1.6496135213681713,-2.1139528913330143,-2.1139528913330143,-2.1139528913330143,0.46433936996484315,0.46433936996484315,0.46433936996484315,0.0,0.0,0.0,24.589559250716103
2016-09-29,26.242217051780713,18.299897614424964,34.30251820538916,26.242217051780713,26.242217051780713,0.16175581046065313,0.16175581046065313,0.16175581046065313,-0.30328524800316253,-0.30328524800316253,-0.30328524800316253,0.4650410584638157,0.4650410584638157,0.4650410584638157,0.0,0.0,0.0,26.403972862241368
2016-09-30,26.24526133147715,20.43330269637652,36.47971571789369,26.24526133147715,26.24526133147715,2.2148175671598014,2.2148175671598014,2.2148175671598014,1.7503313120314719,1.7503313120314719,1.7503313120314719,0.46448625512832975,0.46448625512832975,0.46448625512832975,0.0,0.0,0.0,28.46007889863695
2016-10-01,26.24830561117359,22.143826171514913,37.59841459818565,26.24830561117359,26.24830561117359,3.8892956572727493,3.8892956572727493,3.8892956572727493,3.4283246998731642,3.4283246998731642,3.4283246998731642,0.46097095739958494,0.46097095739958494,0.46097095739958494,0.0,0.0,0.0,30.13760126844634
2016-10-02,26.251349890870024,23.223826561821493,39.42899303157575,26.251349890870024,26.251349890870024,4.9588669529570195,4.9588669529570195,4.9588669529570195,4.5060040195417805,4.5060040195417805,4.5060040195417805,0.4528629334152385,0.4528629334152385,0.4528629334152385,0.0,0.0,0.0,31.210216843827045
2016-10-03,26.25439417056646,13.129927634006338,29.089522347286753,26.25439417056646,26.25439417056646,-4.816511149290819,-4.816511149290819,-4.816511149290819,-5.255168164751437,-5.255168164751437,-5.255168164751437,0.4386570154606184,0.4386570154606184,0.4386570154606184,0.0,0.0,0.0,21.437883021275642
2016-10-04,26.2574384502629,16.711316462367826,32.4801316957115,26.2574384502629,26.2574384502629,-1.5952253954242048,-1.5952253954242048,-1.5952253954242048,-2.012253727356584,-2.012253727356584,-2.012253727356584,0.417028331932379,0.417028331932379,0.417028331932379,0.0,0.0,0.0,24.662213054838695
2016-10-05,26.260482729959335,17.066380160894656,32.04461706480548,26.260482729959335,26.260482729959335,-1.7270710292553966,-1.7270710292553966,-1.7270710292553966,-2.1139528913324726,-2.1139528913324726,-2.1139528913324726,0.3868818620770761,0.3868818620770761,0.3868818620770761,0.0,0.0,0.0,24.53341170070394
2016-10-06,26.263527009655775,18.61817937654876,33.889790993508086,26.263527009655775,26.263527009655775,0.04411151335938599,0.04411151335938599,0.04411151335938599,-0.3032852480064256,-0.3032852480064256,-0.3032852480064256,0.34739676136581155,0.34739676136581155,0.34739676136581155,0.0,0.0,0.0,26.30763852301516
2016-10-07,26.26657128935221,21.336766342571902,36.19895170404731,26.26657128935221,26.26657128935221,2.048395326177493,2.048395326177493,2.048395326177493,1.7503313120234343,1.7503313120234343,1.7503313120234343,0.29806401415405925,0.29806401415405925,0.29806401415405925,0.0,0.0,0.0,28.314966615529706
2016-10-08,26.269615569048646,21.85210154656737,37.9104893517755,26.269615569048646,26.269615569048646,3.667040822028104,3.667040822028104,3.667040822028104,3.428324699872018,3.428324699872018,3.428324699872018,0.23871612215608598,0.23871612215608598,0.23871612215608598,0.0,0.0,0.0,29.93665639107675
2016-10-09,26.272659848745086,22.82775902769631,38.35851691234573,26.272659848745086,26.272659848745086,4.675551748340798,4.675551748340798,4.675551748340798,4.506004019533453,4.506004019533453,4.506004019533453,0.16954772880734423,0.16954772880734423,0.16954772880734423,0.0,0.0,0.0,30.948211597085884
2016-10-10,26.27570412844152,13.528982200764819,28.707897333320588,26.27570412844152,26.27570412844152,-5.1640418584349295,-5.1640418584349295,-5.1640418584349295,-5.255168164746912,-5.255168164746912,-5.255168164746912,0.0911263063119824,0.0911263063119824,0.0911263063119824,0.0,0.0,0.0,21.11166227000659
2016-10-11,26.27874840813796,16.39018617239932,32.21348666486654,26.27874840813796,26.27874840813796,-2.0078614389938667,-2.0078614389938667,-2.0078614389938667,-2.0122537273687793,-2.0122537273687793,-2.0122537273687793,0.004392288374912283,0.004392288374912283,0.004392288374912283,0.0,0.0,0.0,24.270886969144094
2016-10-12,26.281792687834397,16.73495100178004,31.85452484898079,26.281792687834397,26.281792687834397,-2.203304580497429,-2.203304580497429,-2.203304580497429,-2.113952891328482,-2.113952891328482,-2.113952891328482,-0.08935168916894683,-0.08935168916894683,-0.08935168916894683,0.0,0.0,0.0,24.078488107336966
2016-10-13,26.284836967530833,17.44791144040277,33.613637485468736,26.284836967530833,26.284836967530833,-0.4917477307670754,-0.4917477307670754,-0.4917477307670754,-0.30328524800968865,-0.30328524800968865,-0.30328524800968865,-0.1884624827573867,-0.1884624827573867,-0.1884624827573867,0.0,0.0,0.0,25.79308923676376
2016-10-14,26.287881247227272,20.153054513120352,35.133097353362864,26.287881247227272,26.287881247227272,1.459342501260578,1.459342501260578,1.459342501260578,1.7503313120293629,1.7503313120293629,1.7503313120293629,-0.29098881076878486,-0.29098881076878486,-0.29098881076878486,0.0,0.0,0.0,27.74722374848785
2016-10-15,26.29092552692371,21.416024615095047,37.4171802747756,26.29092552692371,26.29092552692371,3.0336109634643216,3.0336109634643216,3.0336109634643216,3.428324699881612,3.428324699881612,3.428324699881612,-0.39471373641729096,-0.39471373641729096,-0.39471373641729096,0.0,0.0,0.0,29.324536490388034
2016-10-16,26.29396980662015,22.503204466998525,37.70647943320518,26.29396980662015,26.29396980662015,4.008797611230585,4.008797611230585,4.008797611230585,4.506004019558848,4.506004019558848,4.506004019558848,-0.49720640832826324,-0.49720640832826324,-0.49720640832826324,0.0,0.0,0.0,30.302767417850735
2016-10-17,26.297014086316587,13.285784187185863,28.114769157692557,26.297014086316587,26.297014086316587,-5.851050091476325,-5.851050091476325,-5.851050091476325,-5.255168164749713,-5.255168164749713,-5.255168164749713,-0.5958819267266137,-0.5958819267266137,-0.5958819267266137,0.0,0.0,0.0,20.445963994840263
2016-10-18,26.300058366013022,15.931285936050633,30.9306288643879,26.300058366013022,26.300058366013022,-2.7003216789503046,-2.7003216789503046,-2.7003216789503046,-2.012253727361301,-2.012253727361301,-2.012253727361301,-0.6880679515890039,-0.6880679515890039,-0.6880679515890039,0.0,0.0,0.0,23.599736687062716
2016-10-19,26.303102645709462,15.633236070776483,31.360804294234928,26.303102645709462,26.303102645709462,-2.885029341139638,-2.885029341139638,-2.885029341139638,-2.113952891324491,-2.113952891324491,-2.113952891324491,-0.7710764498151469,-0.7710764498151469,-0.7710764498151469,0.0,0.0,0.0,23.418073304569823
2016-10-20,26.306146925405898,17.151001337543544,32.80598154239531,26.306146925405898,26.306146925405898,-1.1455640460755665,-1.1455640460755665,-1.1455640460755665,-0.30328524801295154,-0.30328524801295154,-0.30328524801295154,-0.8422787980626151,-0.8422787980626151,-0.8422787980626151,0.0,0.0,0.0,25.16058287933033
2016-10-21,26.309191205102337,19.187037121492015,35.416678415870685,26.309191205102337,26.309191205102337,0.8511489900291414,0.8511489900291414,0.8511489900291414,1.750331312013755,1.750331312013755,1.750331312013755,-0.8991823219846136,-0.8991823219846136,-0.8991823219846136,0.0,0.0,0.0,27.16034019513148
2016-10-22,26.312235484798773,21.496369834522405,37.065686963729114,26.312235484798773,26.312235484798773,2.488818434120157,2.488818434120157,2.488818434120157,3.42832469986615,3.42832469986615,3.42832469986615,-0.9395062657459929,-0.9395062657459929,-0.9395062657459929,0.0,0.0,0.0,28.80105391891893
2016-10-23,26.31527976449521,21.853720965259843,37.77381537905436,26.31527976449521,26.31527976449521,3.5447488684993824,3.5447488684993824,3.5447488684993824,4.506004019561294,4.506004019561294,4.506004019561294,-0.9612551510619113,-0.9612551510619113,-0.9612551510619113,0.0,0.0,0.0,29.86002863299459
2016-10-24,26.318324044191648,11.95008957484978,28.557859181053455,26.318324044191648,26.318324044191648,-6.21795566927359,-6.21795566927359,-6.21795566927359,-5.255168164752512,-5.255168164752512,-5.255168164752512,-0.9627875045210785,-0.9627875045210785,-0.9627875045210785,0.0,0.0,0.0,20.10036837491806
2016-10-25,26.321368323888084,15.970109947468485,30.87945178182686,26.321368323888084,26.321368323888084,-2.9551317333050537,-2.9551317333050537,-2.9551317333050537,-2.0122537273610708,-2.0122537273610708,-2.0122537273610708,-0.9428780059439829,-0.9428780059439829,-0.9428780059439829,0.0,0.0,0.0,23.36623659058303
2016-10-26,26.32441260358452,15.056166395546883,31.293710481877937,26.32441260358452,26.32441260358452,-3.0147241293578224,-3.0147241293578224,-3.0147241293578224,-2.1139528913273984,-2.1139528913273984,-2.1139528913273984,-0.9007712380304236,-0.9007712380304236,-0.9007712380304236,0.0,0.0,0.0,23.309688474226697
2016-10-27,26.32745688328096,18.142324040889243,33.29065090728656,26.32745688328096,26.32745688328096,-1.1395106439267284,-1.1395106439267284,-1.1395106439267284,-0.3032852480018462,-0.3032852480018462,-0.3032852480018462,-0.8362253959248823,-0.8362253959248823,-0.8362253959248823,0.0,0.0,0.0,25.187946239354233
2016-10-28,26.330501159570584,19.701908681522532,35.273786012939176,26.330501159570584,26.330501159570584,1.0007867713038885,1.0007867713038885,1.0007867713038885,1.7503313120196833,1.7503313120196833,1.7503313120196833,-0.7495445407157948,-0.7495445407157948,-0.7495445407157948,0.0,0.0,0.0,27.331287930874474
2016-10-29,26.33354543586021,21.594986656014882,37.10091307669252,26.33354543586021,26.33354543586021,2.786726451940181,2.786726451940181,2.786726451940181,3.428324699875744,3.428324699875744,3.428324699875744,-0.6415982479355631,-0.6415982479355631,-0.6415982479355631,0.0,0.0,0.0,29.120271887800392
2016-10-30,26.33658971214983,22.69935282320674,37.65602432376518,26.33658971214983,26.33658971214983,3.992176215143633,3.992176215143633,3.992176215143633,4.506004019552967,4.506004019552967,4.506004019552967,-0.5138278044093343,-0.5138278044093343,-0.5138278044093343,0.0,0.0,0.0,30.328765927293464
2016-10-31,26.339633988439456,12.827187827909675,27.714801738070896,26.339633988439456,26.339633988439456,-5.623406601538845,-5.623406601538845,-5.623406601538845,-5.255168164755311,-5.255168164755311,-5.255168164755311,-0.3682384367835339,-0.3682384367835339,-0.3682384367835339,0.0,0.0,0.0,20.716227386900613
2016-11-01,26.342678264729077,16.689502139432946,31.723710188691214,26.342678264729077,26.342678264729077,-2.219631131749435,-2.219631131749435,-2.219631131749435,-2.012253727358769,-2.012253727358769,-2.012253727358769,-0.20737740439066651,-0.20737740439066651,-0.20737740439066651,0.0,0.0,0.0,24.123047132979643
2016-11-02,26.345722541018702,16.662787906563484,31.959741354785912,26.345722541018702,26.345722541018702,-2.1482510400982746,-2.1482510400982746,-2.1482510400982746,-2.1139528913234074,-2.1139528913234074,-2.1139528913234074,-0.034298148774867025,-0.034298148774867025,-0.034298148774867025,0.0,0.0,0.0,24.19747150092043
